"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007611","learning or memory","133/6369","284/18860",0.46830985915493,1.38676777259569,4.68953410556677,3.03641452221523e-06,9.19389860596828e-05,6.67380993963296e-05,"MAPK8IP2/FYN/ATP1A2/MUSK/RASGRF1/ITGA8/VDAC3/RAPGEF3/MEF2C/KCNK2/OPRK1/JPH4/TREM2/SLC8A3/NTSR1/PAK5/OXT/CALB1/ADAM2/SLC17A7/GPI/PTN/NPTX2/PTPRZ1/SLC1A1/CPEB3/DKK1/SLC6A4/KAT2A/NRXN2/MDK/ASIC1/NEDD9/GLP1R/PDE8B/KAT2B/TNR/B4GALT2/SLC8A2/GHSR/PDE1B/DBH/ATP8A1/LRRN4/THRA/PRKCG/GALR3/KLK8/LDLR/LILRB2/ACSS2/C1QL1/PPP1R1B/SYT11/SYT4/EPHB2/ADGRB3/SCN2A/TBR1/KIAA0319/TLR2/PAK6/STRA6/PIANP/EIF4A3/ARL6IP5/CRHBP/TTBK1/TPBG/EGFR/CRH/NTRK2/LCN2/DRD2/SLC7A11/JPH3/NRGN/GRIA1/SLC24A2/SORCS3/SLC6A1/RCAN1/GIP/BTG2/BRSK1/CHRNB2/ZNF385A/SHANK2/ELAVL4/CAMK2N1/LMX1A/EN1/PTCHD1/NETO1/RAG1/B2M/TUBA1A/FEN1/KCNAB1/FOS/NEUROD2/FOXB1/RCAN2/CNTNAP2/CHRNA7/GRIN1/SLITRK4/NRXN1/TH/NEUROG1/GALR2/GRIN2A/KCTD16/BTBD9/CLDN5/CNTN2/DRD1/POMK/GABRA5/MAPT/SHISA7/CLN3/FZD9/RELN/MME/PLN/ARC/PJA2/FOXO6/AGER/NTF4/SHANK3/DNAAF4",133
"GO:0022612","gland morphogenesis","69/6369","129/18860",0.534883720930233,1.58390751715249,4.75176320279556,3.04673932026722e-06,9.19389860596828e-05,6.67380993963296e-05,"CFLAR/PLXND1/PAX6/SNAI2/HGF/TNC/NTN1/FGF10/POLB/LIMS2/TP63/NTN4/PGR/TFAP2C/TGFB2/NRP1/BMP7/LAMA1/SFRP1/HPN/PTN/CAV1/HOXA13/LIPA/FGF8/NHERF1/AREG/MDK/GLI1/PERP/NR3C1/WNT5A/IGFBP5/KDM5B/NKX2-3/MSX2/TBX2/SOX9/STAT5A/HOXD13/TBX3/EDAR/IL6/SULF1/FGF7/EGFR/MSN/NFIB/CDKN2A/WNT3A/HOXB13/WNT4/TGFA/TGFBR2/AR/RXFP1/ID4/RARG/SCRIB/PLAG1/CAV3/CSF1R/CSF1/NRG3/SULF2/TGM2/DDR1/SERPINB5/CRIP1",69
"GO:0072210","metanephric nephron development","28/6369","40/18860",0.7,2.07285288114304,4.85016717950141,3.07478399137264e-06,9.2192757946796e-05,6.69223112758816e-05,"TFAP2B/PAX2/PDGFB/SALL1/HES1/NPHS2/TCF21/EGR1/SOX9/LIF/SMO/OSR1/WNT4/KIF26B/RET/GREM1/GDNF/IRX2/SIX2/LAMB2/CD34/AGTR2/ADIPOQ/HES5/LGR4/AQP1/FOXD1/LHX1",28
"GO:0042471","ear morphogenesis","72/6369","136/18860",0.529411764705882,1.56770385968801,4.74447688804537,3.08424565010585e-06,9.2192757946796e-05,6.69223112758816e-05,"DLX6/USH1C/KCNQ1/COL11A1/NTN1/FGF10/MYO3B/PAX2/ITGA8/EDN1/MYO3A/SIX4/FGF9/HPN/DLX5/HOXA1/FGF8/NHERF1/NKX3-2/NECTIN1/SOBP/TBX18/WNT5A/OTX1/ATP6V1B1/NR4A3/TBX2/GJB6/TWIST1/SOX9/SIX1/CHRNA10/EPHB2/GSC/TBX3/TFAP2A/COL2A1/LRIG3/OSR1/ZEB1/EDNRA/ZIC1/WNT3A/ZIC3/GRHL3/VANGL2/FRZB/OTOP1/OSR2/FZD6/CTHRC1/TTC39C/FOXI1/GBX2/SIX2/ATOH1/CHRNA9/FOXG1/GATA2/SCRIB/TMIE/NEUROG1/USH1G/TBX1/SLITRK6/HMX3/HMX2/POU3F4/LHFPL5/SLC44A4/GRXCR2/STRC",72
"GO:0008016","regulation of heart contraction","109/6369","225/18860",0.484444444444444,1.43454580345772,4.68229175470055,3.39215437879769e-06,0.000100920574171084,7.32577940961003e-05,"ISL1/ATP1A2/ADRB1/DSG2/CELF2/KCNQ1/KCNH2/PKP2/ABCC9/DLG1/EDN1/KCNN2/TBX5/JPH4/MYH7/TGFB2/DSP/CHGA/SLC8A3/OXT/SMAD7/ATP1A3/PIK3CG/CAV1/SLC1A1/GLRX3/NMU/GLP1R/TBX18/HBEGF/PDE4D/NUP155/SLC4A3/EPAS1/RGS2/SLC8A2/TNNT2/CASQ2/KCNJ5/ADRA1A/TBX2/KCNJ8/MC3R/THRA/EDN2/ADM2/ATP1B2/TNNI3/KCNA5/HRC/SPX/DSC2/EDNRB/GATA4/HCN4/FOXN4/ADCY10/HCN3/CORIN/ANK2/ADM/DRD2/SCN2B/JPH2/CACNA1C/EDNRA/GPD1L/CACNA2D1/JPH3/CLIC2/CACNA1D/RNF207/ACE/MYL3/NOS3/CACNB2/SHOX2/ADRA1B/APLN/HOPX/HSPB7/JUP/KCNH6/DES/SCN4B/TH/KCNE1/AGTR2/CHRM2/KCNIP1/CAV3/SLC8A1/NKX2-5/GJD3/SCN5A/KCND2/PDE4B/TRDN/ATP2A1/CACNA1H/ADA/MYH6/MYL4/PLN/RYR2/GSTM2/APELA/GJA5/FXYD1",109
"GO:0021761","limbic system development","68/6369","127/18860",0.535433070866142,1.58553426229164,4.72766676434661,3.4154920991454e-06,0.000101140062767684,7.3417119888172e-05,"ATP1A2/SCT/TP73/LHX5/NRP1/CDK6/EZH2/MDK/KCNA1/PRDM13/NR2E1/FXR1/DLX2/HDAC1/KIF14/NR4A3/SMO/RARA/RAN/KDM6B/BCAN/RAX/SOX3/TBX3/NKX2-1/TBR1/LEF1/PIANP/DLX1/TMEM108/EIF2B5/SRD5A1/CRH/DRD2/KIRREL3/ZIC1/FEZF2/WNT3A/ZIC3/LRP8/BTG2/LMX1A/FBXO41/PITX2/TUBA1A/SEMA6B/MFSD2A/NR0B1/ZEB2/EMX2/SEMA3E/CDK5R2/OTP/FOXB1/ID4/NDNF/DAB1/HAP1/CNTNAP2/CDK5R1/NKX2-6/TSKU/POU3F2/DRD1/LYPD6/RELN/NEFL/SRD5A2",68
"GO:1903034","regulation of response to wounding","90/6369","179/18860",0.502793296089385,1.48888076059755,4.69273199603581,3.50965998341045e-06,0.000103445187511033,7.50903996450608e-05,"ENPP4/TFPI/TBXA2R/ALOX5/RTN4R/DSG2/F7/MYLK/FERMT2/SCARF1/FAP/EDN1/CPB2/F11/APOH/PDGFB/FERMT1/WFDC1/PLAT/CCN4/CADM4/PTN/CAV1/ALOX12/VTN/MDK/SH2B3/ADTRP/IL17A/HBEGF/HRG/PROC/TNR/SPP1/PLAU/FOXA2/HTN1/VIL1/F12/EMILIN2/EPHB2/CD36/SERPINE2/KLF4/IL33/KIAA0319/THBS1/DUOX1/FGF2/MMRN1/DUOX2/NTRK3/ADAMTS18/PTPRF/CASK/SERPING1/UBASH3B/ANGPT1/CD109/WNT4/DDR2/CLDN1/PF4/PRKCD/F2RL1/KLKB1/NOS3/SERPINF2/KRT1/PRKCE/FGG/FGA/FGB/HRAS/ANO6/MYOZ1/THBD/F2/RGMA/KREMEN1/PROS1/GP1BA/PRKG1/SERPINB2/OCLN/HTN3/MIR222/MIR200B/MIR221/EPPK1",90
"GO:0001570","vasculogenesis","48/6369","82/18860",0.585365853658537,1.73339613754122,4.75244640366071,3.63892468889095e-06,0.000106758637747694,7.74956183745295e-05,"ASB4/TIE1/TGFBR3/TBX5/NRP1/FOXF1/RASIP1/ITGB8/CAV1/HOXA13/ENG/RAPGEF2/QKI/RAP1A/RRAS/KDR/SMO/TNNI3/RAMP2/MYO18B/APLNR/MYOCD/ACKR3/NTRK2/ADM/WNT7A/TGFBR2/TIPARP/PITX2/CITED2/HEY1/SOX17/SPRED1/SGPL1/TMEM100/ZFPM2/HAS2/JUNB/EGFL7/HEG1/CD34/FZD4/NKX2-5/WNT7B/SOX18/EMP2/APELA/GDF2",48
"GO:0021543","pallium development","99/6369","201/18860",0.492537313432836,1.45851055602815,4.666588812169,3.78560992209793e-06,0.000110334158754016,8.00910731053293e-05,"PAX6/FYN/TACC3/ASPM/KIF26A/SCT/NDE1/WDR62/TP73/TFAP2C/LHX5/CDK6/EZH2/LHX2/LHX6/FGF8/MDK/KCNA1/PHACTR1/NR2E1/RNF7/FXR1/DLX2/HDAC1/SLC2A1/KIF14/FILIP1/NR4A3/NPY/SMO/NSUN5/RARA/RAN/KDM6B/BCAN/EMX1/NKX2-1/TBR1/TUBB2B/MGARP/LEF1/PIANP/ASCL1/DMRTA2/DLX1/TMEM108/SLIT2/EIF2B5/SRD5A1/EGFR/TACC1/NTRK2/KIRREL3/DIXDC1/ZIC1/FEZF2/WNT3A/GRIA1/ZIC3/LRP8/HTR6/GART/IGF2BP1/BTG2/LMX1A/FBXO41/CCDC141/BMERB1/TUBA1A/SEMA6B/MFSD2A/COL3A1/P2RY12/ZEB2/FOS/EMX2/CDH2/CDK5R2/SRGAP2C/ID4/ATOH1/DAB1/FBXO45/CNTNAP2/FOXG1/BNIP3/CDK5R1/TSKU/POU3F2/DRD1/LYPD6/RELN/FAT4/POU3F3/ADGRG1/NOTCH2NLA/NEFL/SRD5A2/ARHGAP11B",99
"GO:0060047","heart contraction","125/6369","265/18860",0.471698113207547,1.39680113284571,4.64508964186353,3.79562042107865e-06,0.000110334158754016,8.00910731053293e-05,"ISL1/ATP1A2/ADRB1/DSG2/CELF2/NEDD4L/KCNQ1/KCNH2/PKP2/ABCC9/RPS6KA2/DLG1/EDN1/KCNN2/TBX5/JPH4/MYH7/TGFB2/DSP/CHGA/SLC8A3/OXT/SMAD7/SGCG/PPP1R13L/ATP1A3/PIK3CG/CAV1/MYL7/SLC1A1/GLRX3/NMU/GLP1R/TBX18/HBEGF/PDE4D/NUP155/FGF12/TNNC1/SLC4A3/EPAS1/RGS2/SLC8A2/TNNT2/CASQ2/KCNJ5/ADRA1A/TBX2/KCNJ8/MC3R/THRA/EDN2/ADM2/ATP1B2/TNNI3/KCNA5/HRC/TNNI2/SPX/DSC2/EDNRB/SCN2A/SCN7A/GATA4/HCN4/FOXN4/GATA6/ADCY10/HCN3/SCN1A/CORIN/ANK2/ADM/DRD2/SCN2B/JPH2/CACNA1C/EDNRA/GPD1L/CACNA2D1/JPH3/CLIC2/CACNA1D/RNF207/ACE/MYL3/NOS3/CACNB2/SHOX2/SCN9A/ADRA1B/SGCD/APLN/HOPX/HSPB7/JUP/KCNH6/DES/SCN4B/TH/KCNE1/AGTR2/CHRM2/KCNIP1/CAV3/SLC8A1/NKX2-5/GJD3/SCN5A/KCND2/PDE4B/SGCZ/TRDN/ATP2A1/CACNA1H/ADA/SCN8A/MYH6/MYL4/PLN/RYR2/GSTM2/APELA/GJA5/FXYD1",125
"GO:0072073","kidney epithelium development","78/6369","151/18860",0.516556291390728,1.52963599554548,4.6659172248449,4.21137230834344e-06,0.000121860576794394,8.84580484857526e-05,"HOXA11/TFAP2B/DLG1/PAX2/EDN1/ARG2/MEF2C/WNT11/SIX4/BMP7/JAG1/SMAD7/SALL1/CALB1/SFRP1/FGF8/SIM1/HES1/WNT6/NPHS2/TCF21/CAT/SDC4/SOX9/BMP2/WNK4/SIX1/LIF/PODXL/SMO/HOXD11/FOXJ1/RARA/EPHA7/EDNRB/SMAD6/FGF2/GREB1L/OSR1/SLIT2/PTPRO/EDNRA/HS3ST3A1/NPHS1/WNT4/KIF26B/KLF15/HEYL/SPRY1/BMPER/RET/ILK/DCHS1/GREM1/GDNF/NPNT/IRX2/SIX2/LAMB2/CD34/BASP1/AQP11/AGTR2/ADIPOQ/TACSTD2/ROBO2/WNT7B/KANK2/HES5/POU3F3/LGR4/AQP1/FOXD1/HOXB7/PECAM1/CD24/LHX1/HNF1B",78
"GO:0051047","positive regulation of secretion","151/6369","331/18860",0.45619335347432,1.35088815301078,4.59889042673069,4.3539525859653e-06,0.000125413625169373,9.10371904338198e-05,"FGR/CFTR/TMEM132A/BAIAP3/SYT7/NR1H4/ISL1/GAB2/SLC4A8/SYT1/ACSL4/GAL/PLA2G10/RAB27A/SCT/TRPM5/EDN1/CADPS2/OPRK1/OXCT1/P2RX7/RPH3A/RAPGEF4/UNC13D/TGFB2/TREM2/NTSR1/OXT/MYOM1/GATA1/RGCC/SMPD3/TRPA1/KCNN4/RETN/CD33/STX1A/TFR2/GCK/CXCL12/SLC6A4/NMU/SYT10/IL1A/GCG/SDC1/KISS1R/KMO/CD160/MYB/GHRH/SPP1/ECRG4/TNFSF11/NPPB/PFKFB2/INHA/SDC4/SOX4/IL1B/BMP2/FFAR2/NR0B2/PPARG/SYT4/CHRM3/MYH10/STXBP1/TLR4/TLR2/SDCBP/CYP19A1/RBP4/PDX1/ADCYAP1/S100A8/CRH/SYBU/PTGES/CACNA1B/ANKRD1/DRD2/ITPR1/GPR158/FRMD4A/DAB2/BMP6/PLA2R1/MICU3/KCNB1/FCER1G/GIP/ITGB2/CHRNB2/VSNL1/SLC2A2/NKX6-1/CAMP/F2RL2/F2RL1/GPER1/RAB8B/APBB1/PRKCB/GALR1/OR51E2/GDNF/IL13/NPR1/NLGN1/P2RY1/ITGAM/MYRIP/ADORA2B/PLA2G1B/TRH/PRKCE/APLN/CDK5R2/FGG/FGA/FGB/NEGR1/GPRC6A/LEP/SOX11/UCN3/GATA2/ALOX12B/F2/RPH3AL/FOXL2/C1QTNF12/PRKD1/RFX6/CYP4F2/FFAR4/CYP4A11/SLC18A3/RUFY4/ZP3/HLA-DRB1/NMB/UNC13B/SCAMP5/CD177/ANG/AQP1/MIF/TUNAR/RASL10B",151
"GO:0097722","sperm motility","100/6369","204/18860",0.490196078431373,1.45157764785927,4.63057161033834,4.42255194945445e-06,0.000126813175129832,9.20531174999569e-05,"CLXN/DNAH5/INTS13/ROPN1/ZMYND12/ADAM7/SPAG6/VDAC3/DNAAF6/KIF9/CFAP61/TEKT2/EPPIN/KLC3/RSPH6A/GAPDHS/NEURL1/SEPTIN4/CCR6/PACRG/DNAH1/CCDC181/BBOF1/CFAP58/DNAI1/SEMG2/SEMG1/TEKT3/DNAAF11/TTLL9/TEX101/CCDC146/SPAG8/TTLL8/SORD/LRRC46/CCDC40/FHAD1/SLC22A14/CABS1/ROPN1L/DRC5/ENKUR/DDX4/CFAP210/CATSPERT/CFAP161/CFAP107/DRC1/CFAP251/RIBC1/DRC7/PIERCE1/CFAP157/SAXO4/TEKT4/CFAP221/SMCP/CFAP141/PDCL2/EFHB/DNALI1/IQUB/DEFB1/SPMIP6/ARMC3/SPACA9/CFAP52/LDHC/TAC3/TUBA1A/TEKT1/TTC21A/SPMIP9/CFAP53/CATSPERD/CATSPER1/TPPP2/CFAP276/CFAP65/RNASE10/HOATZ/PRSS55/TMEM232/CFAP144/EFCAB6/CFAP77/CFAP54/FSIP2/CATSPER4/CFAP126/CFAP43/ODAD3/CFAP95/CFAP45/CFAP90/PGAM4/CFAP57/SPMIP11/CFAP206",100
"GO:0006820","monoatomic anion transport","88/6369","175/18860",0.502857142857143,1.48906982482112,4.64130054486164,4.45103725706876e-06,0.000127055059000202,9.22286999212446e-05,"CFTR/SLC4A1/GABRA3/CLCA4/GABRA1/ABCC2/BEST2/TG/ANO2/SLC4A8/KCNQ1/PACC1/ABCC9/CLCN4/CLNS1A/VDAC3/SLC4A4/KCNK2/ABCB1/AQP6/SLC4A11/FXYD3/MCOLN1/SLC26A3/ABCC6/GABRP/GLRA2/GABRE/ABCC1/SLC6A2/OCA2/TRPA1/SLC17A7/SLC5A5/SLC1A1/SLC26A8/CLIC5/SLC4A9/GABRG2/ABCC5/CLCN2/SLC4A3/SLC1A4/ABCC11/SLC12A4/SLC17A3/WNK4/BEST3/ANO1/KCNK1/TTYH3/CLCA2/SLC5A6/PRKG2/GLRA3/GABRB2/ANO7/GABRR1/CLIC2/CLDN17/SLC6A1/SLC1A7/GABRG1/GABRB1/TTYH1/BEST1/CA7/CLIC3/LRRC8D/NMUR1/P2RY6/ANO5/SLC19A1/SLC26A9/ANO6/SLC17A8/GABRG3/GABRR3/CLCNKB/ANO9/GABRA5/CLCN1/SLC12A8/SLC26A6/SLC5A8/FXYD1/GABRQ/SLC6A14",88
"GO:0042472","inner ear morphogenesis","62/6369","114/18860",0.543859649122807,1.61048720088807,4.6684319545111,4.6352430490116e-06,0.000131719888796352,9.56148790379075e-05,"DLX6/USH1C/KCNQ1/COL11A1/NTN1/FGF10/MYO3B/PAX2/ITGA8/MYO3A/SIX4/FGF9/HPN/DLX5/HOXA1/FGF8/NHERF1/NECTIN1/SOBP/TBX18/WNT5A/OTX1/ATP6V1B1/NR4A3/TBX2/SOX9/SIX1/CHRNA10/EPHB2/TBX3/TFAP2A/COL2A1/LRIG3/ZEB1/ZIC1/WNT3A/GRHL3/VANGL2/FRZB/OTOP1/FZD6/CTHRC1/TTC39C/FOXI1/GBX2/ATOH1/CHRNA9/FOXG1/GATA2/SCRIB/TMIE/NEUROG1/USH1G/TBX1/SLITRK6/HMX3/HMX2/POU3F4/LHFPL5/SLC44A4/GRXCR2/STRC",62
"GO:0051962","positive regulation of nervous system development","135/6369","291/18860",0.463917525773196,1.3737611141596,4.58820382477445,4.75082479298753e-06,0.000133922913511364,9.72140448401882e-05,"PLXND1/CX3CL1/PAX6/CDKL5/TNFRSF1B/CAMK2B/NTN1/ASPM/MAP3K13/WDR62/TP73/LRP2/NRP1/SOX10/OXT/E2F1/SYNDIG1/SRPX2/SLC7A5/NUMBL/MAG/PTN/WNT2/PTPRZ1/CXCL12/NEURL1/WNT3/RND2/MDK/OPRM1/NR2E1/QKI/SEMA5A/HES1/FXR1/CLCN2/ID2/HDAC1/MYB/BCL11A/ADGRB2/EGR2/MYRF/IL1B/NKX2-2/BMP2/FLRT3/FLRT1/MACF1/LIF/SMO/GFAP/LRRC4B/MAP1B/EPHB2/IL6ST/ADGRB3/SERPINE2/IL6/ITPKA/FGF2/ASCL1/NTRK3/ST8SIA2/CBLN2/DMRTA2/ADCY10/CRABP2/SLIT2/TTBK1/TPBG/NTRK2/TENM4/PAK1/DRD2/DLG5/POU4F2/WNT3A/CHODL/WNT7A/EPHB1/LRP8/LRRTM1/NKX6-1/GPER1/LRTM2/CX3CR1/SHOX2/ZEB2/NLGN1/LPAR3/MAP6/OTP/CLSTN1/LRRC15/ID4/LRRN3/HAP1/LINGO2/FZD4/LRRN1/FOXG1/BDNF/SOX11/SLITRK1/SLITRK4/NRXN1/GSX2/PLAG1/AMIGO1/ADGRB1/EPHB3/SLITRK6/ROBO2/THBS2/MAPT/TRPV2/RELN/RASSF10/IL1RAP/MME/XRCC2/HDAC2/PLXNB3/L1CAM/TGM2/BMPR2/OLIG2/MIR222/MIR221/LINGO4/VSTM5/SHANK3/ZNF488/NEFL",135
"GO:0061035","regulation of cartilage development","45/6369","76/18860",0.592105263157895,1.75335300096685,4.69902363565776,4.75503480196573e-06,0.000133922913511364,9.72140448401882e-05,"HOXA11/SNAI2/WNT11/PTHLH/TGFB2/SMAD7/SMPD3/CCN4/TRPS1/KAT2A/NKX3-2/ZBTB16/MDK/SOX6/WNT5A/EFEMP1/NR5A2/CCN2/RUNX2/SOX9/BMP2/GDF5/RARA/LOXL2/PRKG2/ACVRL1/CCN1/ADAMTS12/BMP6/FGF18/PKDCC/FRZB/IHH/GREM1/AXIN2/SHOX2/TAPT1/SIX2/RARG/LEP/RFLNA/ZNF664-RFLNA/RFLNB/BMPR2/GDF2",45
"GO:0031638","zymogen activation","36/6369","57/18860",0.631578947368421,1.87024320103131,4.69851745155273,5.33922047971695e-06,0.000148443713913956,0.000107754629004923,"MASP2/PRSS3/ENO1/FCN1/F11/APOH/PGK1/CTSH/PLAT/HPN/VSIR/HGFAC/DHCR24/PLAU/MASP1/F12/SERPINE2/THBS1/CUZD1/FCN3/MMP14/CLEC3B/MELTF/KLKB1/MBL2/SERPINF2/KLK1/KLK2/FGG/FGA/FGB/TMPRSS9/THBD/CFD/HP/HPR",36
"GO:0045839","negative regulation of mitotic nuclear division","36/6369","57/18860",0.631578947368421,1.87024320103131,4.69851745155273,5.33922047971695e-06,0.000148443713913956,0.000107754629004923,"SPDL1/TRIP13/NDC80/BIRC5/BMP7/FBXO5/TTK/MAD2L2/CDC20/CENPF/DUSP1/TEX14/ZWINT/XRCC3/CCNB1/CDCA8/USP44/KNL1/NUF2/INCENP/CHEK1/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/MTBP/ZWILCH/TOM1L2/HASPIN/GEN1/AURKB/KNTC1",36
"GO:0050670","regulation of lymphocyte proliferation","120/6369","254/18860",0.47244094488189,1.39900081966909,4.57151857127966,5.34088161154837e-06,0.000148443713913956,0.000107754629004923,"CD4/BTK/TYROBP/CD22/BID/CD74/TNFRSF1B/FOXP3/TSPAN32/PRKCQ/GAL/FGF10/TCF3/TFRC/DLG1/ARG2/MEF2C/PTPRC/DHPS/IL12RB1/NFATC2/CD40LG/CD37/IL4I1/LILRB1/CLC/TNFSF8/VSIR/IL2/BST1/CRTAM/CD81/IL23A/RIPOR2/PRLR/IL5/CD86/HES1/HHLA2/IL1A/IGFBP2/NR5A2/ZP4/TNFSF4/TNFSF18/CCR2/SASH3/NCKAP1L/SDC4/IRF1/IL1B/CD70/STAT5A/PLA2G5/RIPK3/FOXJ1/EPO/LILRB2/LGALS3/EPHB2/SFTPD/VAV3/PTPN22/VTCN1/IL6ST/HAVCR2/GPNMB/IL6/TLR4/LRRC32/IL21/SLC7A1/XCL1/TNFRSF21/CDKN2A/SCGB1A1/DLG5/WNT3A/SH3RF1/VSIG4/PLA2G2F/TNFRSF13C/CHRNB2/TNFSF13/LAPTM5/IHH/TGFBR2/MNDA/LMO1/IGF2/FADD/INPP5D/IL13/GPR183/MZB1/LGALS9C/IL20RB/LEP/ATAD5/SOX11/SCRIB/PLA2G2A/ZP3/HLA-DRB1/CD55/ADA/IL27/SPN/CARD11/CR1/FCGR3A/AGER/AIF1/LST1/HLA-E/HLA-DPB1/HLA-DPA1/MIF/HLA-DMB/CD24",120
"GO:0000280","nuclear division","198/6369","453/18860",0.437086092715232,1.29430738084617,4.52746497394328,5.47713506611152e-06,0.000151108312109948,0.000109688848935736,"NCAPD2/ANLN/SPAST/SPDL1/RAD51/NDC1/ASPM/RPS6KA2/TRIP13/NDE1/MOV10L1/SPAG5/EDN1/CDC14A/KIF22/NDC80/RAD54L/AURKA/TPX2/BIRC5/KIF4A/DAZL/MISP/RANBP1/DMC1/PDGFB/MYBL2/BMP7/CENPI/RGCC/SMPD3/CCNE1/CAV2/HOXA13/FGF8/UBE2S/NCAPG/CCDC86/RAD51AP1/RIPOR2/FBXO5/TTK/SMC4/KAT2B/WNT5A/IL1A/MAD2L2/CDC20/NEK2/CENPF/KIF14/DUSP1/MSX2/TEX11/MASTL/TEX14/NCAPH/MND1/KIF18A/TAF1L/ZWINT/CENPK/CKS2/IL1B/XRCC3/DLGAP5/PKMYT1/LIF/KNSTRN/CDKN1C/SGO1/CEP85/TUBG1/PSMC3IP/TOP2A/BRME1/RAN/FIGNL1/TESMIN/CCNA1/TEX15/CCNB1/PSRC1/CDCA8/ESPL1/USP44/BORA/BRIP1/SMC2/DMRT1/NUSAP1/KIF23/KNL1/BRDT/KIF11/KIF20B/CENPE/EGF/PRICKLE1/BRCA2/P3H4/DMRTC2/DNMT3L/KIF2C/MAEL/NUF2/HORMAD1/FANCD2/STRA8/NCAPG2/NFIB/MKI67/INCENP/CHEK1/NCAPD3/RBM46/SPC25/DDX4/ASZ1/SKA1/EME1/FBXO43/BUB1B/SHCBP1L/CCNB2/CDC25C/ANKLE1/HSF2BP/KASH5/RACGAP1/SYCE2/SPC24/MEIOB/WNT4/TGFA/SPDYA/KIF15/MAD2L1/PRDM9/PTTG1/DCAF13/SHOC1/SKA3/RPL10L/PLK1/IGF2/CDT1/REEP4/BUB1/CENPX/CDK1/SYCE1/MTBP/IHO1/TOP6BL/TDRD12/ZWILCH/UBE2C/CCNE2/TOM1L2/HSF5/SPHK1/HASPIN/GEN1/MCMDC2/RMI1/AURKB/C14orf39/RCC1/MEIOC/NEUROG1/TEX19/EPGN/CHEK2/KMT5A/KNTC1/CDCA2/KIF18B/FANCA/SYCP2/ANAPC7/PIWIL2/RAD54B/SYCP1/PRC1/HSPA1B/MSH5/MZT1/MAP10/PTTG3P/SYCE3/KIF4B/MEIOSIN/KIFC1/PDXP/TUBB8/MEI4/UHRF1",198
"GO:0048704","embryonic skeletal system morphogenesis","53/6369","94/18860",0.563829787234043,1.66962314134621,4.64734458604801,5.4844424467868e-06,0.000151108312109948,0.000109688848935736,"HOXA11/ALX4/COL11A1/NDST1/DLG1/HOXA9/GRHL2/TBX15/SIX4/BMP7/HOXA1/HOXA5/FGF8/MDFI/HYAL1/DLX2/SATB2/HOXB8/HOXB1/RDH10/TWIST1/HOXC11/RUNX2/SIX1/HOXD3/HOXD9/HOXD10/HOXD11/GSC/MYCN/TFAP2A/COL2A1/EIF4A3/OSR1/ZEB1/ALX3/MMP14/FLVCR1/TGFBR2/OSR2/SHOX2/HOXD4/SIX2/HOXB9/SOX11/DSCAML1/ALX1/HOXC9/TBX1/IFT140/HOXC4/HOXB7/LHX1",53
"GO:0098661","inorganic anion transmembrane transport","70/6369","133/18860",0.526315789473684,1.55853600085943,4.61571767488477,5.51128023568431e-06,0.00015119040196334,0.000109748437593713,"CFTR/SLC4A1/GABRA3/CLCA4/GABRA1/BEST2/ANO2/SLC4A8/PACC1/CLCN4/KCNK2/AQP6/SLC4A11/FXYD3/SLC26A3/GABRP/GLRA2/GABRE/SLC6A2/OCA2/SLC17A7/SLC5A5/SLC1A1/SLC26A8/CLIC5/SLC4A9/GABRG2/CLCN2/SLC4A3/SLC1A4/SLC12A4/BEST3/SLC34A1/ANO1/KCNK1/TTYH3/CLCA2/SLC5A6/XPR1/GLRA3/GABRB2/ANO7/GABRR1/CLIC2/CLDN17/SLC6A1/RACGAP1/SLC1A7/GABRG1/GABRB1/TTYH1/BEST1/SLC20A2/CLIC3/ANO5/SLC26A9/ANO6/SLC17A8/GABRG3/SLC25A10/GABRR3/CLCNKB/ANO9/GABRA5/CLCN1/SLC12A8/SLC26A6/SLC5A8/FXYD1/GABRQ",70
"GO:0050918","positive chemotaxis","43/6369","72/18860",0.597222222222222,1.76850543430854,4.66518924602246,5.63747376050938e-06,0.000153545174412581,0.000111457756398591,"CX3CL1/HGF/F7/FGF10/NRP1/PDGFB/CXCL12/FGF8/CCL2/SEMA5A/WNT5A/ARTN/PGF/KDR/LGALS3/GPNMB/FGF2/FGF7/NTRK3/ANGPT1/HMGB2/ITGA2/F2RL1/VEGFD/GDNF/CXCL10/S1PR1/FPR2/DEFB4A/SCG2/AZU1/IL16/SCRIB/COLEC10/NTF3/WNT7B/S100A4/PLXNB3/AGER/MIF/CCL16/CCL15/CCL3",43
